,key,path,found_perm,true_perm,correct,overlap
23,a,../data/images_copy/dark/davids/short/A/dark_davids_short_A_1.jpg,ahd,afd,False,2
24,a,../data/images_copy/dark/davids/short/A/dark_davids_short_A_0.jpg,ahd,afd,False,2
25,a,../data/images_copy/dark/davids/medium/A/dark_davids_medium_A_0.jpg,afd,afd,True,3
26,a,../data/images_copy/dark/davids/medium/A/dark_davids_medium_A_1.jpg,afd,afd,True,3
27,a,../data/images_copy/dark/davids/medium/A/dark_davids_medium_A_3.jpg,afd,afd,True,3
28,a,../data/images_copy/dark/davids/medium/A/dark_davids_medium_A_2.jpg,afd,afd,True,3
29,a,../data/images_copy/dark/davids/medium/A/dark_davids_medium_A_4.jpg,afd,afd,True,3
30,a,../data/images_copy/dark/john_honey/high/A/dark_john_honey_high_A_1.jpg,afd,afd,True,3
31,a,../data/images_copy/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg,afd,afd,True,3
32,a,../data/images_copy/dark/john_honey/high/A/dark_john_honey_high_A_2.jpg,afd,afd,True,3
33,a,../data/images_copy/dark/john_honey/high/A/dark_john_honey_high_A_3.jpg,afd,afd,True,3
34,a,../data/images_copy/dark/john_honey/high/A/dark_john_honey_high_A_4.jpg,afd,afd,True,3
35,a,../data/images_copy/dark/john_honey/short/A/dark_john_honey_short_A_4.jpg,afd,afd,True,3
36,a,../data/images_copy/dark/john_honey/short/A/dark_john_honey_short_A_2.jpg,afd,afd,True,3
37,a,../data/images_copy/dark/john_honey/short/A/dark_john_honey_short_A_3.jpg,afd,afd,True,3
38,a,../data/images_copy/dark/john_honey/short/A/dark_john_honey_short_A_1.jpg,afd,afd,True,3
39,a,../data/images_copy/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg,afd,afd,True,3
40,a,../data/images_copy/dark/john_honey/medium/A/dark_john_honey_medium_A_1.jpg,afd,afd,True,3
41,a,../data/images_copy/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg,afd,afd,True,3
42,a,../data/images_copy/dark/john_honey/medium/A/dark_john_honey_medium_A_2.jpg,afd,afd,True,3
