,0,1,2,3
"(1, 330, np.float64(0.2), 210)",0.0,0.035416666666666666,18019775.814583335,16257955.5
"(1, 330, np.float64(0.30000000000000004), 120)",0.0,0.5270833333333333,58210149.354166664,57267870.5
"(1, 330, np.float64(0.30000000000000004), 130)",0.0,0.61875,66052568.28541667,65068241.5
"(1, 330, np.float64(0.30000000000000004), 140)",0.0,0.6854166666666667,60933550.91458333,59466470.0
"(1, 330, np.float64(0.30000000000000004), 150)",0.0,0.7333333333333333,50714814.3125,49444047.0
"(1, 330, np.float64(0.30000000000000004), 160)",0.0,0.7854166666666667,38767104.60625,37446219.0
"(1, 330, np.float64(0.30000000000000004), 170)",0.0,0.825,33538321.122916665,32477253.5
"(1, 330, np.float64(0.30000000000000004), 180)",0.0,0.8145833333333333,30970434.2875,29778235.0
"(1, 330, np.float64(0.30000000000000004), 190)",0.0,0.49375,28734421.347916666,26618778.5
"(1, 330, np.float64(0.30000000000000004), 200)",0.0,0.15,23292440.141666666,21115128.5
"(1, 330, np.float64(0.30000000000000004), 210)",0.0,0.035416666666666666,16923183.94375,14994064.5
"(1, 330, np.float64(0.4), 120)",0.0,0.5270833333333333,58141529.947916664,56944018.0
